SWN Append,KEYWORD,L,S,ADJ DEG,X,Z,QUADRANT,Sextant,Sector,Design ID (WindChill)
es4-dt81,DRIFT,0.535,3280.56754,308.0920865,-367.2744925,468.5357817,SE,5,4,
es4-mark81,MARKER,0,3280.96754,308.1303105,-367.6162603,468.3279482,SE,5,4,
es4-q81,QUADRUPOLE,0.8,3281.16754,308.1494202,-367.7871442,468.2240314,SE,5,4,
es4-dt82,DRIFT,0.535,3281.90254,308.2196353,-368.4151424,467.8421372,SE,5,4,
es4-dh85,RBEND,2.726014716,3284.62855,308.4800503,-370.736191,466.4125185,SE,5,4,
es4-dt85,DRIFT,0.2584,3284.88695,308.5047373,-370.9554304,466.2757537,SE,5,4,
es4-dh88,RBEND,2.726014716,3287.61297,308.765195,-373.2600562,464.8198086,SE,5,4,
es4-dt88,DRIFT,0.535,3288.14797,308.8163132,-373.7107245,464.5314979,SE,5,4,
es4-mark89,MARKER,0,3288.54797,308.854526,-374.0476728,464.3159384,SE,5,4,
es4-q89,QUADRUPOLE,0.8,3288.74797,308.8736303,-374.2161469,464.2081587,SE,5,4,
es4-dt96,DRIFT,6.95336,3295.90133,309.5559789,-380.2419272,460.3532227,SE,5,4,
es4-mark96,MARKER,0,3296.30133,309.5940777,-380.5788754,460.1376633,SE,5,4,
es4-q97,QUADRUPOLE,0.8,3296.50133,309.6131248,-380.7473496,460.0298836,SE,5,4,
es4-dt104,DRIFT,6.95336,3303.65469,310.2933249,-386.7731299,456.1749476,SE,5,4,
es4-mark104,MARKER,0,3304.05469,310.3312977,-387.1100781,455.9593882,SE,5,4,
es4-q104,QUADRUPOLE,0.8,3304.25469,310.3502816,-387.2785522,455.8516084,SE,5,4,
es4-dt111,DRIFT,6.95336,3311.40805,311.0281192,-393.3043325,451.9966725,SE,5,4,
es4-mark112,MARKER,0,3311.80805,311.0659541,-393.6412808,451.781113,SE,5,4,
es4-q112,QUADRUPOLE,0.8,3312.00805,311.0848689,-393.8097549,451.6733333,SE,5,4,
es4-dt119,DRIFT,6.95336,3319.16141,311.7601346,-399.8355352,447.8183974,SE,5,4,
es4-mark120,MARKER,0,3319.56141,311.7978201,-400.1724834,447.6028379,SE,5,4,
es4-q120,QUADRUPOLE,0.8,3319.76141,311.8166599,-400.3409576,447.4950582,SE,5,4,
es4-dt127,DRIFT,6.95336,3326.91477,312.4891493,-406.3667378,443.6401222,SE,5,4,
es4-mark127,MARKER,0,3327.31477,312.5266741,-406.7036861,443.4245628,SE,5,4,
es4-q128,QUADRUPOLE,0.8,3327.51477,312.5454333,-406.8721602,443.316783,SE,5,4,
es4-dt128,DRIFT,0.535,3328.24977,312.6143548,-407.4913026,442.9206925,SE,5,4,
es4-dh131,RBEND,2.726014716,3330.97578,312.8699759,-409.7792071,441.4386098,SE,5,4,
es4-dt131,DRIFT,0.2584,3331.23418,312.8942098,-409.9952765,441.2968898,SE,5,4,
es4-dh134,RBEND,2.726014716,3333.96019,313.1499008,-412.2661632,439.7888614,SE,5,4,
es4-dt134,DRIFT,0.535,3334.49519,313.200085,-412.7101518,439.4903667,SE,5,4,
es4-mark135,MARKER,0,3334.89519,313.2375965,-413.0421059,439.2671931,SE,5,4,
es4-q135,QUADRUPOLE,0.8,3335.09519,313.2563492,-413.208083,439.1556063,SE,5,4,
es4-dt136,DRIFT,0.535,3335.83019,313.3252482,-413.8180487,438.7455247,SE,5,4,
es4-dh139,RBEND,2.726014716,3338.55621,313.5807856,-416.0716234,437.211746,SE,5,4,
es4-dt139,DRIFT,0.2584,3338.81461,313.6050112,-416.2844108,437.0651443,SE,5,4,
es4-dh142,RBEND,2.726014716,3341.54062,313.8606142,-418.5203815,435.505814,SE,5,4,
es4-dt142,DRIFT,0.535,3342.07562,313.910781,-418.9574604,435.19729,SE,5,4,
es4-mark142,MARKER,0,3342.47562,313.9482801,-419.2842484,434.9666179,SE,5,4,
es4-q143,QUADRUPOLE,0.8,3342.67562,313.9670268,-419.4476424,434.8512818,SE,5,4,
es4-dt144,DRIFT,1.11651,3343.99213,314.0903807,-420.5231914,434.0920764,SE,5,4,
es4-mark144,MARKER,0,3344.39213,314.1278434,-420.8499793,433.8614043,SE,5,4,
es4-q145,QUADRUPOLE,0.8,3344.59213,314.1465719,-421.0133733,433.7460682,SE,5,4,
es4-dt146,DRIFT,1.11651,3345.90864,314.2698049,-422.0889224,432.9868628,SE,5,4,
es4-mark146,MARKER,0,3346.30864,314.3072305,-422.4157103,432.7561907,SE,5,4,
es4-q147,QUADRUPOLE,0.8,3346.50864,314.3259404,-422.5791043,432.6408546,SE,5,4,
es4-dt148.1,DRIFT,1.11651,3347.82515,314.4490501,-423.6546533,431.8816492,SE,5,4,
es4-sx148,SEXTUPOLE,0.57,3348.39515,314.5023255,-424.1203262,431.5529414,SE,5,4,
es4-dt148.2,DRIFT,0.104,3348.49915,314.5120442,-424.205291,431.4929667,SE,5,4,
es4-sx149,SEXTUPOLE,0.57,3349.06915,314.5653004,-424.6709639,431.1642589,SE,5,4,
es4-dt149,DRIFT,0.2,3349.26915,314.5839829,-424.8343579,431.0489228,SE,5,4,
es4-q150,QUADRUPOLE,0.5,3349.64415,314.6190072,-425.1407216,430.8326677,SE,5,4,
es4-dt150,DRIFT,0.064,3349.83315,314.6366568,-425.2951289,430.7236751,SE,5,4,
es4-ks150,HKICKER,0.2,3350.03315,314.6553316,-425.4585229,430.6083391,SE,5,4,
es4-dt151,DRIFT,1.462186789,3351.49534,314.7918004,-426.6530854,429.7651247,SE,5,4,
es4-dh154,RBEND,2.726014716,3354.22136,315.046176,-428.8711625,428.1804448,SE,5,4,
es4-dt154,DRIFT,0.2584,3354.47976,315.0702916,-429.0805577,428.0290374,SE,5,4,
es4-dh157,RBEND,2.726014716,3357.20577,315.3247355,-431.2804537,426.4192133,SE,5,4,
es4-dt158,DRIFT,1.24,3358.44577,315.4404625,-432.2769562,425.6812549,SE,5,4,
es4-q159,QUADRUPOLE,0.5,3358.82077,315.4754461,-432.5783179,425.458082,SE,5,4,
es4-dt159,DRIFT,0.064,3359.00977,315.4930754,-432.7302042,425.3456029,SE,5,4,
es4-ks159,VKICKER,0.2,3359.20977,315.5117288,-432.8909304,425.2265773,SE,5,4,
es4-dt161,DRIFT,1.462186789,3360.67196,315.6480439,-434.0659892,424.3563894,SE,5,4,
es4-dh163,RBEND,2.726014716,3363.39797,315.9021357,-436.2474191,422.7216296,SE,5,4,
es4-dt164,DRIFT,0.2584,3363.65637,315.9262243,-436.4533136,422.5654949,SE,5,4,
es4-dh166,RBEND,2.726014716,3366.38239,316.1803814,-438.6159948,420.9060113,SE,5,4,
es4-dt167,DRIFT,0.5,3366.88239,316.2270015,-439.0109327,420.5993779,SE,5,4,
es4-sx167,SEXTUPOLE,0.57,3367.45239,316.2801347,-439.4611619,420.2498159,SE,5,4,
es4-dt168.1,DRIFT,0.104,3367.55639,316.2898277,-439.543309,420.1860361,SE,5,4,
es4-sx168,SEXTUPOLE,0.57,3368.12639,316.3429436,-439.9935383,419.8364741,SE,5,4,
es4-dt168.2,DRIFT,0.156,3368.28239,316.357478,-440.1167589,419.7408044,SE,5,4,
es4-mark169,MARKER,0,3368.53239,316.3807681,-440.3142279,419.5874878,SE,5,4,
es4-q169,QUADRUPOLE,0.5,3368.65739,316.392412,-440.4129624,419.5108294,SE,5,4,
es4-dt169.1,DRIFT,0.064,3368.84639,316.4100163,-440.5622489,419.394922,SE,5,4,
es4-ks169,HKICKER,0.2,3369.04639,316.4286434,-440.7202241,419.2722687,SE,5,4,
es4-cm169,MULTIPOLE,0,3369.35862,316.4577196,-440.9668481,419.0807875,SE,5,4,
es4-dt169.2,MULTIPOLE,0,3369.35862,316.4577196,-440.9668481,419.0807875,SE,5,4,
es4-cm169,DRIFT,0.312231404,3369.35862,316.4577196,-440.9668481,419.0807875,SE,5,4,
es4-dt169.2,DRIFT,0.312231404,3369.35862,316.4577196,-440.9668481,419.0807875,SE,5,4,
es4-cm172.1,MULTIPOLE,0,3372.0847,316.7115921,-443.1113831,417.3978142,SE,5,4,
es4-dv172,MULTIPOLE,0,3372.0847,316.7115921,-443.1113831,417.3978142,SE,5,4,
es4-cm172.1,SBEND,2.726077105,3372.0847,316.7115921,-443.1113831,417.3978142,SE,5,4,
es4-dv172,SBEND,2.726077105,3372.0847,316.7115921,-443.1113831,417.3978142,SE,5,4,
es4-cm172.2,MULTIPOLE,0,3372.3431,316.7356575,-443.3138291,417.2372329,SE,5,4,
es4-dt172,MULTIPOLE,0,3372.3431,316.7356575,-443.3138291,417.2372329,SE,5,4,
es4-cm172.2,DRIFT,0.258400373,3372.3431,316.7356575,-443.3138291,417.2372329,SE,5,4,
es4-dt172,DRIFT,0.258400373,3372.3431,316.7356575,-443.3138291,417.2372329,SE,5,4,
es4-cm173.1,MULTIPOLE,0,3373.2345,316.8186735,-444.0112618,416.6820917,SE,5,4,
es4-dv173,MULTIPOLE,0,3373.2345,316.8186735,-444.0112618,416.6820917,SE,5,4,
es4-cm173.1,SBEND,0.891400429,3373.2345,316.8186735,-444.0112618,416.6820917,SE,5,4,
es4-dv173,SBEND,0.891400429,3373.2345,316.8186735,-444.0112618,416.6820917,SE,5,4,
es4-cm173.2,MULTIPOLE,0,3373.4929,316.8427377,-444.2131608,416.5208232,SE,5,4,
es4-dt173,MULTIPOLE,0,3373.4929,316.8427377,-444.2131608,416.5208232,SE,5,4,
es4-cm173.2,DRIFT,0.258400373,3373.4929,316.8427377,-444.2131608,416.5208232,SE,5,4,
es4-dt173,DRIFT,0.258400373,3373.4929,316.8427377,-444.2131608,416.5208232,SE,5,4,
es4-cm176,MULTIPOLE,0,3376.21897,317.0966231,-446.3342785,414.8084304,SE,5,4,
es4-dv176,MULTIPOLE,0,3376.21897,317.0966231,-446.3342785,414.8084304,SE,5,4,
es4-cm176,SBEND,2.726077105,3376.21897,317.0966231,-446.3342785,414.8084304,SE,5,4,
es4-dv176,SBEND,2.726077105,3376.21897,317.0966231,-446.3342785,414.8084304,SE,5,4,
es4-dt177.1,DRIFT,0.507,3376.72597,317.1438408,-446.7271085,414.4879096,SE,5,4,
es4-sx177,SEXTUPOLE,0.57,3377.29597,317.1969129,-447.1687517,414.1275607,SE,5,4,
es4-dt177.2,DRIFT,0.163,3377.45897,317.2120871,-447.2950461,414.0245136,SE,5,4,
es4-q178,QUADRUPOLE,0.5,3377.83397,317.2469927,-447.5856008,413.7874419,SE,5,4,
es4-dt178,DRIFT,0.064,3378.02297,317.2645829,-447.7320404,413.6679579,SE,5,4,
es4-ks178,VKICKER,0.2,3378.22297,317.2831952,-447.8870029,413.5415196,SE,5,4,
es4-cm179,MULTIPOLE,0,3378.5352,317.3122485,-448.1289238,413.3441298,SE,5,4,
es4-dt179,MULTIPOLE,0,3378.5352,317.3122485,-448.1289238,413.3441298,SE,5,4,
es4-cm179,DRIFT,0.312231404,3378.5352,317.3122485,-448.1289238,413.3441298,SE,5,4,
es4-dt179,DRIFT,0.312231404,3378.5352,317.3122485,-448.1289238,413.3441298,SE,5,4,
es4-cm181,MULTIPOLE,0,3381.26128,317.5659205,-450.2321277,411.6097818,SE,5,4,
es4-dv181,MULTIPOLE,0,3381.26128,317.5659205,-450.2321277,411.6097818,SE,5,4,
es4-cm181,SBEND,2.726077105,3381.26128,317.5659205,-450.2321277,411.6097818,SE,5,4,
es4-dv181,SBEND,2.726077105,3381.26128,317.5659205,-450.2321277,411.6097818,SE,5,4,
es4-cm182.1,MULTIPOLE,0,3381.51968,317.5899668,-450.4306307,411.4443512,SE,5,4,
es4-dt182,MULTIPOLE,0,3381.51968,317.5899668,-450.4306307,411.4443512,SE,5,4,
es4-cm182.1,DRIFT,0.258400373,3381.51968,317.5899668,-450.4306307,411.4443512,SE,5,4,
es4-dt182,DRIFT,0.258400373,3381.51968,317.5899668,-450.4306307,411.4443512,SE,5,4,
es4-cm182.2,MULTIPOLE,0,3382.41108,317.6729173,-451.1144329,410.8725046,SE,5,4,
es4-dv182,MULTIPOLE,0,3382.41108,317.6729173,-451.1144329,410.8725046,SE,5,4,
es4-cm182.2,SBEND,0.891400429,3382.41108,317.6729173,-451.1144329,410.8725046,SE,5,4,
es4-dv182,SBEND,0.891400429,3382.41108,317.6729173,-451.1144329,410.8725046,SE,5,4,
es4-cm183,MULTIPOLE,0,3382.66948,317.6969625,-451.3123725,410.7064002,SE,5,4,
es4-dt183,MULTIPOLE,0,3382.66948,317.6969625,-451.3123725,410.7064002,SE,5,4,
es4-cm183,DRIFT,0.258400373,3382.66948,317.6969625,-451.3123725,410.7064002,SE,5,4,
es4-dt183,DRIFT,0.258400373,3382.66948,317.6969625,-451.3123725,410.7064002,SE,5,4,
es4-cm185,MULTIPOLE,0,3385.39556,317.950647,-453.3914544,408.9432077,SE,5,4,
es4-dv185,MULTIPOLE,0,3385.39556,317.950647,-453.3914544,408.9432077,SE,5,4,
es4-cm185,SBEND,2.726077105,3385.39556,317.950647,-453.3914544,408.9432077,SE,5,4,
es4-dv185,SBEND,2.726077105,3385.39556,317.950647,-453.3914544,408.9432077,SE,5,4,
es4-dt186.1,DRIFT,0.5,3385.89556,317.997176,-453.7711024,408.617835,SE,5,4,
es4-sx186.1,SEXTUPOLE,0.24,3386.13556,318.0195065,-453.9533335,408.4616561,SE,5,4,
es4-dt186.2,DRIFT,0.104,3386.23956,318.0291823,-454.0323003,408.3939786,SE,5,4,
es4-sx186.2,SEXTUPOLE,0.24,3386.47956,318.0515095,-454.2145313,408.2377997,SE,5,4,
es4-dt187.1,DRIFT,0.156,3386.63556,318.066021,-454.3329815,408.1362834,SE,5,4,
es4-q187,QUADRUPOLE,0.5,3387.01056,318.1009003,-454.6177175,407.8922539,SE,5,4,
es4-dt187.2,DRIFT,0.064,3387.19956,318.1184774,-454.7612244,407.769263,SE,5,4,
es4-ks187,HKICKER,0.2,3387.39956,318.137076,-454.9130836,407.6391139,SE,5,4,
es4-cm188,MULTIPOLE,0,3387.71179,318.166108,-455.1501597,407.4359308,SE,5,4,
es4-dt188,MULTIPOLE,0,3387.71179,318.166108,-455.1501597,407.4359308,SE,5,4,
es4-cm188,DRIFT,0.312231404,3387.71179,318.166108,-455.1501597,407.4359308,SE,5,4,
es4-dt188,DRIFT,0.312231404,3387.71179,318.166108,-455.1501597,407.4359308,SE,5,4,
es4-cm190,MULTIPOLE,0,3390.43787,318.419594,-457.2108021,405.6512228,SE,5,4,
es4-dv190,MULTIPOLE,0,3390.43787,318.419594,-457.2108021,405.6512228,SE,5,4,
es4-cm190,SBEND,2.726077105,3390.43787,318.419594,-457.2108021,405.6512228,SE,5,4,
es4-dv190,SBEND,2.726077105,3390.43787,318.419594,-457.2108021,405.6512228,SE,5,4,
es4-cm191,MULTIPOLE,0,3390.69627,318.4436226,-457.405246,405.4810397,SE,5,4,
es4-dt191,MULTIPOLE,0,3390.69627,318.4436226,-457.405246,405.4810397,SE,5,4,
es4-cm191,DRIFT,0.258400373,3390.69627,318.4436226,-457.405246,405.4810397,SE,5,4,
es4-dt191,DRIFT,0.258400373,3390.69627,318.4436226,-457.405246,405.4810397,SE,5,4,
es4-cm192.1,MULTIPOLE,0,3391.58767,318.5265121,-458.0750177,404.8928222,SE,5,4,
es4-dv192,MULTIPOLE,0,3391.58767,318.5265121,-458.0750177,404.8928222,SE,5,4,
es4-cm192.1,SBEND,0.891400429,3391.58767,318.5265121,-458.0750177,404.8928222,SE,5,4,
es4-dv192,SBEND,0.891400429,3391.58767,318.5265121,-458.0750177,404.8928222,SE,5,4,
es4-cm192.2,MULTIPOLE,0,3391.84607,318.5505398,-458.2688821,404.7219791,SE,5,4,
es4-dt192,MULTIPOLE,0,3391.84607,318.5505398,-458.2688821,404.7219791,SE,5,4,
es4-cm192.2,DRIFT,0.258400373,3391.84607,318.5505398,-458.2688821,404.7219791,SE,5,4,
es4-dt192,DRIFT,0.258400373,3391.84607,318.5505398,-458.2688821,404.7219791,SE,5,4,
es4-cm195,MULTIPOLE,0,3394.57215,318.8040377,-460.3047119,402.9090185,SE,5,4,
es4-dv195,MULTIPOLE,0,3394.57215,318.8040377,-460.3047119,402.9090185,SE,5,4,
es4-cm195,SBEND,2.726077105,3394.57215,318.8040377,-460.3047119,402.9090185,SE,5,4,
es4-dv195,SBEND,2.726077105,3394.57215,318.8040377,-460.3047119,402.9090185,SE,5,4,
es4-dt195,DRIFT,0.507,3395.07915,318.8511834,-460.6815829,402.5698765,SE,5,4,
es4-sx196,SEXTUPOLE,0.57,3395.64915,318.9041764,-461.105284,402.1885926,SE,5,4,
es4-dt196.1,DRIFT,0.163,3395.81215,318.9193283,-461.2264476,402.0795588,SE,5,4,
es4-q196,QUADRUPOLE,0.5,3396.18715,318.9541833,-461.5051983,401.8287141,SE,5,4,
es4-dt196.2,DRIFT,0.064,3396.37615,318.9717483,-461.6456886,401.7022884,SE,5,4,
es4-ks197,VKICKER,0.2,3396.57615,318.9903341,-461.7943557,401.5685046,SE,5,4,
es4-cm197,MULTIPOLE,0,3396.88838,319.0193465,-462.0264483,401.359647,SE,5,4,
es4-dt197,MULTIPOLE,0,3396.88838,319.0193465,-462.0264483,401.359647,SE,5,4,
es4-cm197,DRIFT,0.312231404,3396.88838,319.0193465,-462.0264483,401.359647,SE,5,4,
es4-dt197,DRIFT,0.312231404,3396.88838,319.0193465,-462.0264483,401.359647,SE,5,4,
es4-cm200.1,MULTIPOLE,0,3399.61446,319.2726608,-464.0433236,399.5256232,SE,5,4,
es4-dv200,MULTIPOLE,0,3399.61446,319.2726608,-464.0433236,399.5256232,SE,5,4,
es4-cm200.1,SBEND,2.726077105,3399.61446,319.2726608,-464.0433236,399.5256232,SE,5,4,
es4-dv200,SBEND,2.726077105,3399.61446,319.2726608,-464.0433236,399.5256232,SE,5,4,
es4-cm200.2,MULTIPOLE,0,3399.87286,319.2966731,-464.2335947,399.3507871,SE,5,4,
es4-dt200,MULTIPOLE,0,3399.87286,319.2966731,-464.2335947,399.3507871,SE,5,4,
es4-cm200.2,DRIFT,0.258400373,3399.87286,319.2966731,-464.2335947,399.3507871,SE,5,4,
es4-dt200,DRIFT,0.258400373,3399.87286,319.2966731,-464.2335947,399.3507871,SE,5,4,
es4-cm201.1,MULTIPOLE,0,3400.76426,319.3795063,-464.8889441,398.7465428,SE,5,4,
es4-dv201,MULTIPOLE,0,3400.76426,319.3795063,-464.8889441,398.7465428,SE,5,4,
es4-cm201.1,SBEND,0.891400429,3400.76426,319.3795063,-464.8889441,398.7465428,SE,5,4,
es4-dv201,SBEND,0.891400429,3400.76426,319.3795063,-464.8889441,398.7465428,SE,5,4,
es4-cm201.2,MULTIPOLE,0,3401.02266,319.4035177,-465.0786198,398.5710609,SE,5,4,
es4-dt201,MULTIPOLE,0,3401.02266,319.4035177,-465.0786198,398.5710609,SE,5,4,
es4-cm201.2,DRIFT,0.258400373,3401.02266,319.4035177,-465.0786198,398.5710609,SE,5,4,
es4-dt201,DRIFT,0.258400373,3401.02266,319.4035177,-465.0786198,398.5710609,SE,5,4,
es4-cm204,MULTIPOLE,0,3403.74873,319.6568432,-467.0700065,396.7093928,SE,5,4,
es4-dv204,MULTIPOLE,0,3403.74873,319.6568432,-467.0700065,396.7093928,SE,5,4,
es4-cm204,SBEND,2.726077105,3403.74873,319.6568432,-467.0700065,396.7093928,SE,5,4,
es4-dv204,SBEND,2.726077105,3403.74873,319.6568432,-467.0700065,396.7093928,SE,5,4,
es4-dt204,DRIFT,0.5,3404.24873,319.7033065,-467.4334763,396.3660421,SE,5,4,
es4-sx204,SEXTUPOLE,0.24,3404.48873,319.7256059,-467.6079418,396.2012337,SE,5,4,
es4-dt205.1,DRIFT,0.104,3404.59273,319.7352684,-467.6835435,396.1298168,SE,5,4,
es4-sx205,SEXTUPOLE,0.24,3404.83273,319.757565,-467.858009,395.9650084,SE,5,4,
es4-dt205.2,DRIFT,0.156,3404.98873,319.7720568,-467.9714116,395.857883,SE,5,4,
es4-q205,QUADRUPOLE,0.5,3405.36373,319.8068894,-468.2440139,395.6003699,SE,5,4,
es4-dt206.1,DRIFT,0.064,3405.55273,319.8244432,-468.3814055,395.4705834,SE,5,4,
es4-ks206,HKICKER,0.2,3405.75273,319.8430174,-468.5267934,395.3332431,SE,5,4,
es4-cm206,MULTIPOLE,0,3406.06497,319.8720118,-468.7537667,395.1188333,SE,5,4,
es4-dt206.2,MULTIPOLE,0,3406.06497,319.8720118,-468.7537667,395.1188333,SE,5,4,
es4-cm206,DRIFT,0.312231404,3406.06497,319.8720118,-468.7537667,395.1188333,SE,5,4,
es4-dt206.2,DRIFT,0.312231404,3406.06497,319.8720118,-468.7537667,395.1188333,SE,5,4,
es4-cm209.1,MULTIPOLE,0,3408.79104,320.1251683,-470.7256951,393.2365666,SE,5,4,
es4-dv209,MULTIPOLE,0,3408.79104,320.1251683,-470.7256951,393.2365666,SE,5,4,
es4-cm209.1,SBEND,2.726077105,3408.79104,320.1251683,-470.7256951,393.2365666,SE,5,4,
es4-dv209,SBEND,2.726077105,3408.79104,320.1251683,-470.7256951,393.2365666,SE,5,4,
es4-cm209.2,MULTIPOLE,0,3409.04944,320.1491656,-470.911682,393.0571798,SE,5,4,
es4-dt209,MULTIPOLE,0,3409.04944,320.1491656,-470.911682,393.0571798,SE,5,4,
es4-cm209.2,DRIFT,0.258400373,3409.04944,320.1491656,-470.911682,393.0571798,SE,5,4,
es4-dt209,DRIFT,0.258400373,3409.04944,320.1491656,-470.911682,393.0571798,SE,5,4,
es4-cm210.1,MULTIPOLE,0,3409.94084,320.2319471,-471.5522256,392.4372622,SE,5,4,
es4-dv210,MULTIPOLE,0,3409.94084,320.2319471,-471.5522256,392.4372622,SE,5,4,
es4-cm210.1,SBEND,0.891400429,3409.94084,320.2319471,-471.5522256,392.4372622,SE,5,4,
es4-dv210,SBEND,0.891400429,3409.94084,320.2319471,-471.5522256,392.4372622,SE,5,4,
es4-cm210.2,MULTIPOLE,0,3410.19924,320.2559436,-471.7376017,392.2572443,SE,5,4,
es4-dt210,MULTIPOLE,0,3410.19924,320.2559436,-471.7376017,392.2572443,SE,5,4,
es4-cm210.2,DRIFT,0.258400373,3410.19924,320.2559436,-471.7376017,392.2572443,SE,5,4,
es4-dt210,DRIFT,0.258400373,3410.19924,320.2559436,-471.7376017,392.2572443,SE,5,4,
es4-cm213,MULTIPOLE,0,3412.92532,320.5091107,-473.6833803,390.3479577,SE,5,4,
es4-dv213,MULTIPOLE,0,3412.92532,320.5091107,-473.6833803,390.3479577,SE,5,4,
es4-cm213,SBEND,2.726077105,3412.92532,320.5091107,-473.6833803,390.3479577,SE,5,4,
es4-dv213,SBEND,2.726077105,3412.92532,320.5091107,-473.6833803,390.3479577,SE,5,4,
es4-dt213,DRIFT,0.507,3413.43232,320.556195,-474.0434105,389.9909881,SE,5,4,
es4-sx214,SEXTUPOLE,0.57,3414.00232,320.6091206,-474.4481781,389.5896613,SE,5,4,
es4-dt214,DRIFT,0.163,3414.16532,320.6242536,-474.5639274,389.474896,SE,5,4,
es4-q215,QUADRUPOLE,0.5,3414.54032,320.6590657,-474.8302219,389.2108652,SE,5,4,
es4-dt215.1,DRIFT,0.064,3414.72932,320.6766094,-474.9644343,389.0777937,SE,5,4,
es4-ks215,VKICKER,0.2,3414.92932,320.6951729,-475.106458,388.9369772,SE,5,4,
es4-cm215,MULTIPOLE,0,3415.24155,320.7241509,-475.3281793,388.7171407,SE,5,4,
es4-dt215.2,MULTIPOLE,0,3415.24155,320.7241509,-475.3281793,388.7171407,SE,5,4,
es4-cm215,DRIFT,0.312231404,3415.24155,320.7241509,-475.3281793,388.7171407,SE,5,4,
es4-dt215.2,DRIFT,0.312231404,3415.24155,320.7241509,-475.3281793,388.7171407,SE,5,4,
es4-cm218.1,MULTIPOLE,0,3417.96763,320.9771636,-477.2540071,386.7877322,SE,5,4,
es4-dv218,MULTIPOLE,0,3417.96763,320.9771636,-477.2540071,386.7877322,SE,5,4,
es4-cm218.1,SBEND,2.726077105,3417.96763,320.9771636,-477.2540071,386.7877322,SE,5,4,
es4-dv218,SBEND,2.726077105,3417.96763,320.9771636,-477.2540071,386.7877322,SE,5,4,
es4-cm218.2,MULTIPOLE,0,3418.22603,321.0011471,-477.435601,386.6038997,SE,5,4,
es4-dt218,MULTIPOLE,0,3418.22603,321.0011471,-477.435601,386.6038997,SE,5,4,
es4-cm218.2,DRIFT,0.258400373,3418.22603,321.0011471,-477.435601,386.6038997,SE,5,4,
es4-dt218,DRIFT,0.258400373,3418.22603,321.0011471,-477.435601,386.6038997,SE,5,4,
es4-cm219.1,MULTIPOLE,0,3419.11743,321.0838815,-478.0609641,385.9686715,SE,5,4,
es4-dv219,MULTIPOLE,0,3419.11743,321.0838815,-478.0609641,385.9686715,SE,5,4,
es4-cm219.1,SBEND,0.891400429,3419.11743,321.0838815,-478.0609641,385.9686715,SE,5,4,
es4-dv219,SBEND,0.891400429,3419.11743,321.0838815,-478.0609641,385.9686715,SE,5,4,
es4-cm219.2,MULTIPOLE,0,3419.37583,321.1078643,-478.2419322,385.7842228,SE,5,4,
es4-dt219,MULTIPOLE,0,3419.37583,321.1078643,-478.2419322,385.7842228,SE,5,4,
es4-cm219.2,DRIFT,0.258400373,3419.37583,321.1078643,-478.2419322,385.7842228,SE,5,4,
es4-dt219,DRIFT,0.258400373,3419.37583,321.1078643,-478.2419322,385.7842228,SE,5,4,
es4-cm222,MULTIPOLE,0,3422.10191,321.3608869,-480.1409643,383.8284349,SE,5,4,
es4-dv222,MULTIPOLE,0,3422.10191,321.3608869,-480.1409643,383.8284349,SE,5,4,
es4-cm222,SBEND,2.726077105,3422.10191,321.3608869,-480.1409643,383.8284349,SE,5,4,
es4-dv222,SBEND,2.726077105,3422.10191,321.3608869,-480.1409643,383.8284349,SE,5,4,
es4-dt223.1,DRIFT,0.5,3422.60191,321.4072946,-480.4874054,383.4679095,SE,5,4,
es4-sx223.1,SEXTUPOLE,0.24,3422.84191,321.4295679,-480.6536972,383.2948573,SE,5,4,
es4-dt223.2,DRIFT,0.104,3422.94591,321.4392192,-480.7257569,383.219868,SE,5,4,
es4-sx223.2,SEXTUPOLE,0.24,3423.18591,321.4614901,-480.8920486,383.0468158,SE,5,4,
es4-dt223.3,DRIFT,0.156,3423.34191,321.4759654,-481.0001383,382.9343319,SE,5,4,
es4-q224,QUADRUPOLE,0.5,3423.71691,321.5107589,-481.2599691,382.6639379,SE,5,4,
es4-dt224.1,DRIFT,0.064,3423.90591,321.5282933,-481.3909238,382.5276593,SE,5,4,
es4-ks224,HKICKER,0.2,3424.10591,321.5468472,-481.5295003,382.3834491,SE,5,4,
es4-cm224,MULTIPOLE,0,3424.41814,321.5758104,-481.7458399,382.1583144,SE,5,4,
es4-dt224.2,MULTIPOLE,0,3424.41814,321.5758104,-481.7458399,382.1583144,SE,5,4,
es4-cm224,DRIFT,0.312231404,3424.41814,321.5758104,-481.7458399,382.1583144,SE,5,4,
es4-dt224.2,DRIFT,0.312231404,3424.41814,321.5758104,-481.7458399,382.1583144,SE,5,4,
es4-cm227.1,MULTIPOLE,0,3427.14422,321.8286929,-483.6244403,380.182893,SE,5,4,
es4-dv227,MULTIPOLE,0,3427.14422,321.8286929,-483.6244403,380.182893,SE,5,4,
es4-cm227.1,SBEND,2.726077105,3427.14422,321.8286929,-483.6244403,380.182893,SE,5,4,
es4-dv227,SBEND,2.726077105,3427.14422,321.8286929,-483.6244403,380.182893,SE,5,4,
es4-cm227.2,MULTIPOLE,0,3427.40262,321.852664,-483.801535,379.9947222,SE,5,4,
es4-dt227,MULTIPOLE,0,3427.40262,321.852664,-483.801535,379.9947222,SE,5,4,
es4-cm227.2,DRIFT,0.258400373,3427.40262,321.852664,-483.801535,379.9947222,SE,5,4,
